ordinal,section,menu_path,depth,title,node_id,kind,slug,url,page_status,attempts,checked_at,official_title,updated_date,display_update_time,device_version,html_length,text_length,content_sha256,heading_count,code_count,table_count,admonition_count,image_count,summary,error
13,入门,入门 > 基础入门 > 开发基础知识 > 应用程序包基础知识 > 应用程序包开发与使用 > HAR,4,HAR,000201786024251633621d89e1691543,document,har-package,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/har-package,success,1,2026-08-10T17:55:17+08:00,HAR,2026-08-06 13:50:51,2026-08-03 11:34:29,,18399,7003,4ff309fe51efca5f2fbac5e75268402aba77080e1cd2e97454e44ece2fd40583,17,13,0,4,4,HAR（Harmony Archive）是静态共享包，可以包含代码、C++库、资源和配置文件。通过HAR可以实现多个模块或多个工程共享ArkUI组件、资源等相关代码。 支持应用内共享，也可以作为二方库（SDK）、三方库（SDK）发布后供其他应用使用。 作为二方库（SDK），发布到 OHPM私仓 ，供公司内部其他应用使用。 作为三方库（SDK），发布到 OHPM中心仓 ，供其他应用使用。 HAR不支持在设备上单独安装或运行，只能作为应用模块的依赖项被引用。 从API version 14开始，HAR支持在配置文件中声明 UIAbility 组件，配置UIAbility的方法参考 在模块中添加Ability ，拉起HAR中UIAbility的方式与 启动应用内的UIAbility 方法相同。 如果使用 startAbility 接口拉起HAR中的UIAbility，接口参数中的moduleName取值需要为依赖该HAR的 HAP / HSP 的moduleName。 从API version 18开始，HAR支持在配置文件中声明 ExtensionAbility 组件，但不支持具有入口能力的ExtensionAbility（即skill标签配置了entity.system.home和ohos.want.action.home）。HAR中配置ExtensionAbility的方法和支持的类型请参考 模块中添加ExtensionAbility 。API version 17及之前版本，不支持在配置文件中声明 ExtensionAbility 组件。 HAR不支持在配置文件中声明 pages 页面，但是可以包含pages页面，并通过 Navigation跳转 的方式进行跳转。 HAR不支持引用AppScope目录中的资源。在编译构建时，AppScope中的内容不会打包到HAR中，因此会导致HAR资源引用失败。 由于HSP仅支持应用内共享，如果HAR依赖了HSP，则该HAR文件仅支持应用内共享，不支持发布到二方仓或三方仓供其他应用使用，否则会导致编译失败。 多包（HAP/HSP）引用相同的HAR时，会造成多包间代码和资源的重复拷贝，从而导致应用包变大。,
14,入门,入门 > 基础入门 > 开发基础知识 > 应用程序包基础知识 > 应用程序包开发与使用 > HSP,4,HSP,00020178602425163362209b89e8d53c,document,in-app-hsp,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/in-app-hsp,success,1,2026-08-10T17:55:17+08:00,HSP,2026-08-06 13:50:51,2026-08-03 11:34:29,,20300,9891,357f1e7924b1f448d297a14937274c65d458d42bd937799b79750c12c5e0f3a2,13,16,0,2,2,HSP（Harmony Shared Package）是动态共享包，包含代码、C++库、资源和配置文件，通过HSP可以实现代码和资源的共享。HSP不支持独立发布上架，而是跟随宿主应用的APP包一起发布，与宿主应用同进程，具有相同的包名和生命周期。 应用内HSP：在编译过程中与应用包名（bundleName）强耦合，只能给某个特定的应用使用。 集成态HSP ：构建、发布过程中，不与特定的应用包名耦合；使用时，工具链支持自动将集成态HSP的包名替换成宿主应用包名，并且会重新签名生成一个新的HSP包，作为宿主应用的安装包，这个新的HSP也属于宿主应用HAP的应用内HSP。 指南和API参考文档中如无特殊说明，默认HSP都为应用内HSP。 多个HAP/HSP共用的代码和资源放在同一个HSP中，可以提高代码、资源的可重用性和可维护性，同时编译打包时也只保留一份HSP代码和资源，能够控制应用包的大小。 HSP在运行时 按需加载 ，有助于提升应用性能。 同一个组织内部的多个应用之间，可以使用集成态HSP实现代码和资源的共享。 可以和依赖该HSP的HAP一起安装/运行。在安装或更新时，多模块之间存在校验，详情参考 一致性校验 。使用打包工具进行打包时，会进行合法性校验，详情请参考 打包工具 。 从API version 14开始HSP支持在配置文件中 声明UIAbility 组件，但不支持具有入口能力的UIAbility（即skill标签配置了entity.system.home和ohos.want.action.home）。配置UIAbility的方法参考 模块中添加UIAbility ，HSP中UIAbility的启动方式与 应用内启动UIAbility 方法相同。API version 13及之前版本，不支持在配置文件中声明 UIAbility 组件。 从API version 18开始HSP支持在配置文件中声明 ExtensionAbility 组件，但不支持具有入口能力的ExtensionAbility（即skill标签配置了entity.system.home和ohos.want.action.home）。HSP中配置ExtensionAbility的方法参考 模块中添加ExtensionAbility 。 API version 17及之前版本，不支持在配置文件中声明 ExtensionAbility 组件。,
15,入门,入门 > 基础入门 > 开发基础知识 > 应用程序包基础知识 > 应用程序包安装卸载与更新,3,应用程序包安装卸载与更新,000201786024251633611678b65fc885,document-branch,application-package-install,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-install,success,1,2026-08-10T17:55:17+08:00,应用程序包安装卸载与更新,2026-08-06 13:50:50,2026-03-09 02:50:43,,563,39,c4ee5cc26208c45df9014351bc7376a9d6d16ca3f5be573de8c44fa7be7ab466,1,0,0,0,0,"应用程序包安装卸载与更新
应用安装卸载与更新开发指导
应用安装与更新一致性校验",
16,入门,入门 > 基础入门 > 开发基础知识 > 应用程序包基础知识 > 应用程序包安装卸载与更新 > 应用安装卸载与更新开发指导,4,应用安装卸载与更新开发指导,00020178602425163361980932b4f705,document,application-package-install-uninstall,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-install-uninstall,success,1,2026-08-10T17:55:17+08:00,应用安装卸载与更新开发指导,2026-08-06 13:50:51,2026-04-29 07:35:50,,2610,477,0ac8e919550bd7440acf5069d731d93d266ac0049e9b25ccdfc50ddb02434d97,3,0,0,0,2,本章节介绍应用程序包的安装卸载流程和两种更新方式。 开发者可以通过调试命令安装和卸载应用，安装应用命令参考bm工具中的 install ，卸载应用命令参考bm工具中的 uninstall ，详情参见 编译发布与上架部署流程图 。 图1 应用程序包安装和卸载流程（开发者） 应用上架应用市场后，终端设备用户可在设备上通过应用市场安装应用。 图2 应用程序包安装和卸载流程（终端设备用户） 对于开发者，应用程序包的更新，首先需要更新 app.json5配置文件 中的versionCode版本号字段，通过DevEco Studio打包后在应用市场发布，发布流程与首次发布一致。对于终端设备用户，新版本发布后，可以通过以下两种方式更新应用程序包。 应用市场内更新：应用市场通知用户该应用有新版本，用户根据通知到应用市场（客户端）进行升级。 应用内检测升级：开发者根据 检测应用新版本 实现版本更新提醒功能，应用启动完成或用户在应用中主动检查新版本时，会弹出升级对话框，用户根据对话框提示升级。,
17,入门,入门 > 基础入门 > 开发基础知识 > 应用程序包基础知识 > 应用程序包安装卸载与更新 > 应用安装与更新一致性校验,4,应用安装与更新一致性校验,00020178602425163362039ebbe714ec,document,install-and-update-consistency-verification,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/install-and-update-consistency-verification,success,1,2026-08-10T17:55:17+08:00,应用安装与更新一致性校验,2026-08-06 13:50:51,2026-03-09 02:50:43,,9488,1408,dd9847ab24dd8eb8b3280adaaf78d4d95072dfa9baaa2820aa193cc75a866ead,3,0,2,1,1,随着应用发展越来越复杂，应用也被拆成多个模块进行开发维护，不同的团队负责单个或者多个模块，应用在安装更新过程中会针对不同的字段进行一致性校验和验证，保证应用的安全合法性。本文介绍多模块安装或更新时，签名证书、配置文件的一致性校验规则。 app.json5配置文件 中versionCode字段一致，表示安装或更新包同版本，否则为不同版本。 使用打包工具进行打包时，会进行合法性校验。详情请参考 打包工具 。,
18,入门,入门 > 基础入门 > 开发基础知识 > 应用配置文件,2,应用配置文件,00020178602425163358803adbe875cd,document-branch,application-configuration-file-stage,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-configuration-file-stage,success,1,2026-08-10T17:55:17+08:00,应用配置文件,2026-08-06 13:50:44,2026-06-12 06:54:11,,710,46,729def313f45cbd5420e57366382978b3306f02d3e5b1beed2b3562eb4680a52,1,0,0,0,0,"应用配置文件
应用配置文件概述
app.json5配置文件
module.json5配置文件",
19,入门,入门 > 基础入门 > 开发基础知识 > 应用配置文件 > 应用配置文件概述,3,应用配置文件概述,0002017860242516336008ada2ca405b,document,application-configuration-file-overview-stage,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-configuration-file-overview-stage,success,1,2026-08-10T17:55:17+08:00,应用配置文件概述,2026-08-06 13:50:47,2026-06-12 06:54:11,,2003,426,449112cdb9284062700944c35c287bf3f035101d4cc97e3f2167609a4b0cb8d0,1,0,0,1,1,每个应用项目的代码目录下必须包含应用配置文件，这些配置文件会向编译工具、操作系统和应用市场提供应用的基本信息。 在基于 Stage模型 开发的应用项目代码下，都存在一个app.json5配置文件、以及一个或多个module.json5配置文件。 编译后，单个模块的编译产物中，app.json5和module.json5的内容会合并到一个module.json文件中，详情参考 编译态包结构 的编译打包后的视图。 app.json5配置文件 包含以下内容： 应用的全局配置信息，包含应用的Bundle名称、开发厂商、版本号等基本信息。 module.json5配置文件 包含以下内容： Module 的基本配置信息，包含Module名称、类型、描述、支持的设备类型等基本信息。 应用组件信息，包含 UIAbility组件 和 ExtensionAbility组件 的描述信息。,
20,入门,入门 > 基础入门 > 开发基础知识 > 应用配置文件 > app.json5配置文件,3,app.json5配置文件,000201786024251633602c371fa40c3b,document,app-configuration-file,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-configuration-file,success,1,2026-08-10T17:55:17+08:00,app.json5配置文件,2026-08-06 13:50:48,2026-08-03 11:34:29,,39868,11588,a0dca779c99f40fe12dbd95d22d21dd8bdc15b6980d38f0b9f0d4fd40280e840,7,6,5,1,1,应用级配置文件，包含应用的全局配置信息和特定设备类型的配置信息，用于向编译工具、操作系统和应用市场提供应用的基本信息。每个工程下必须包含一个app.json5配置文件，文件所在目录为工程名称/AppScope/app.json5。 配置文件中的示例代码直接拷贝到工程中可能编译不通过，请开发者根据需求进行配置。例如：通过$符号引用的资源文件如果工程中不存在，需要开发者手动添加或替换为实际的资源文件。 配置文件中，字段可以重复，以最后一个配置为准。 先通过一个示例，了解app.json5配置文件的结构和内容。 app.json5配置文件包含以下标签。 表1 app.json5配置文件标签说明 标识应用的Bundle名称，用于标识应用的唯一性。命名规则如下 ： - 必须为以点号（.）分隔的字符串，且至少包含三段，每段中仅允许使用英文字母、数字、下划线（_）。 - 首段以英文字母开头，非首段以数字或英文字母开头，每一段以数字或者英文字母结尾。 - 字符串最小长度为7字节，最大长度128字节。 - 推荐采用反域名形式命名（如“com.example.demo”，建议第一级为域名后缀com，第二级为厂商/个人名，第三级为应用名，也可以多级）。 标识应用的Bundle类型。支持的取值如下： - atomicService：当前Bundle为元服务。 - shared：当前Bundle为共享库应用，仅支持系统应用配置，三方应用配置后应用无法安装。 - appService：当前Bundle为系统级共享库应用，仅系统应用生效。 - appPlugin：当前Bundle为应用的插件包。从API version 19开始，支持该标签。 - skill：当前Bundle为技能包应用，用于封装AI代理的技能能力，可被其他应用发现和调用。配置为skill类型时，应用只允许包含1个模块，且模块的type必须配置为skill，即module.json5中的type字段需配置为skill，具体使用指导请参考模块的 type 字段。从API版本26.0.0开始，支持该标签。该标签仅对预置应用生效。 - true：可调试，一般用于开发阶段。,
21,入门,入门 > 基础入门 > 开发基础知识 > 应用配置文件 > module.json5配置文件,3,module.json5配置文件,0002017860242516336085ff0f86c1b9,document,module-configuration-file,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/module-configuration-file,success,1,2026-08-10T17:55:17+08:00,module.json5配置文件,2026-08-06 13:50:50,2026-08-03 11:34:29,,166932,44696,54eba4fa490276eaa89ab11a1f8a27cf67452200f4b549bcf9ebdab3de0bc65d,32,32,33,5,5,模块级配置文件，包含模块的基本配置信息、UIAbility组件和ExtensionAbility组件信息，以及应用运行过程中需要的权限信息，用于向编译工具、操作系统和应用市场提供应用的基本信息。每个模块下必须包括一个module.json5配置文件，文件所在目录为工程名称/模块名称（例如entry）/src/main/module.json5。 配置文件中的示例代码直接拷贝到工程中可能编译不通过，请开发者根据需求进行配置。例如：通过$符号引用的资源文件如果工程中不存在，需要开发者手动添加或替换为实际的资源文件。 配置文件中，字段可以重复，以最后一个配置为准。 通过一个示例，整体了解module.json5配置文件。 module.json5配置文件包含以下标签。 表1 module.json5配置文件标签说明 标识当前Module的名称，确保该名称在整个应用中唯一。命名规则如下 ： - 由字母、数字和下划线组成，且必须以字母开头。 应用升级时允许修改该名称，但需要应用适配Module相关数据目录的迁移，详见 @ohos.file.fs (文件管理) 。 DevEco Studio新建模块时，限制模块名称的长度不能超过31。如果长度无法满足开发者需求，可以在配置文件修改该标签。 标识当前Module的类型。支持的取值如下： - feature：应用的动态特性模块。 - skill：技能包模块，用于定义AI代理的技能能力。该类型模块必须配置 skillProfiles 标签。仅当应用的 bundleType 配置为skill，即app.json5配置文件中的bundleType为skill时，才允许将Module的type配置为skill，且此时应用只能包含1个Module。从API版本26.0.0开始，支持该标签。该标签仅对预置应用生效。 标识当前Module可以运行在哪类设备上。 当存在多个模块时，各模块的配置可以不同，但都必须包含将要安装的设备类型，以确保正常运行。 标识当前Module是否在用户主动安装的时候安装，即该Module对应的HAP/HSP是否跟随应用一起安装。 - false：不跟随应用一起安装。通过 按需分发 的方式安装。,
22,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导,2,典型场景的开发指导,000201786024251633591c5974562d73,document-branch,application-typical-scenarios,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-typical-scenarios,success,1,2026-08-10T17:55:17+08:00,典型场景的开发指导,2026-08-06 13:50:44,2026-08-03 11:34:29,,1560,104,e264d7cc488898ff9e3275958fcf4a031a127d43942e0b52665e60061326f26c,1,0,0,0,0,应用程序包集成bin文件（PC/2in1）,
23,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用静态快捷方式,3,创建应用静态快捷方式,000201786024251633598e52d4f0ceae,document,typical-scenario-configuration,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/typical-scenario-configuration,success,1,2026-08-10T17:55:17+08:00,创建应用静态快捷方式,2026-08-06 13:50:47,2026-08-03 11:34:29,,4605,1669,3747611e25174da20aacb1aba28ac98de8d3bbc1ade4d57f6b473323fcac4e5b,4,3,0,1,2,"随着应用的功能越来越复杂，用户在使用应用时，找到某个功能的操作步骤也变得更加繁琐。为提升用户体验，可以对应用中常用的功能创建对应的桌面快捷方式，以达到快速启动应用、一键直达特定功能等目的。例如相机应用的 “快速拍照”、便签应用的 “新建便签” 和地图应用的常用地点导航等功能的快捷方式，用户通过快捷方式可以快速进入特定功能页面，既能大大提高操作效率，同时也增加了用户对应用的依赖性。使用快捷方式，还可以实现个性化定制的需求，创建多个快捷方式，以满足个性化的工作流程和操作偏好。快捷方式的配置请参考 配置方法 ，快捷方式的管理能力请参考 shortcutManager模块 。 以导航场景为例，用户使用地图应用导航时，通常先搜索目的地，然后开始导航。为了提升导航效率和操作便捷性，建议在地图应用中添加常去地点的快捷方式，如公司、家等。添加这些快捷方式后，用户长按应用图标，即可打开快捷方式入口，快速启动导航。详情请参见 桌面快捷方式 。 桌面展示快捷方式的数量有上限要求，最多展示4个。 下面介绍在工程中配置静态快捷方式的方法。 在entry/src/main/resources/base/element/string.json配置资源文件如下。 {
""string"": [
{
""name"": ""share"",
""value"": ""分享好友""
},
{
""name"": ""add"",
""value"": ""添加收藏""
}
]
} 在entry/src/main/resources/base/element/string.json配置资源文件如下。 配置快捷方式文件。 在模块的/resources/base/profile/目录下配置 快捷方式的配置文件 ，如shortcuts_config.json。 {
""shortcuts"": [
{
""shortcutId"": ""id_test1"",
""label"": ""$string:add"",
""icon"": ""$media:add_icon"",
""wants"": [
{
""bundleName"": ""com.ohos.hello"",
""moduleName"": ""entry"",
""abilityName"": ""EntryAbility1"",
""parameters"": {
""testKey"": ""testValue""
}
}
]
},
{
""shortcutId"": ""id_test2"",
""label"": ""$string:share"",
""icon"": ""$media:share_icon"",
""wants"": [
{
""bundleName"": ""com.ohos.hello"",
""moduleName"": ""entry"",
""abilityName"": ""EntryAbility"",
""parameters"": {
""tes",
24,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用分身,3,创建应用分身,000201786024251633605ef8e733ed38,document,app-clone,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-clone,success,1,2026-08-10T17:55:17+08:00,创建应用分身,2026-08-06 13:50:49,2026-08-03 11:34:29,,3542,609,10c3f901d4f868f190557f0454edcc16c88e99d62083a1f470d4ffea10fb6da0,3,1,0,0,5,"应用分身能在一个设备上安装多个相同的应用，实现多个账号同时登录并独立运行。主要应用场景有社交账号双开、游戏大小号双开等，无需账号切换，从而省去频繁登录的繁琐。 创建应用分身之后，桌面上会出现多个相同图标的应用，其中带有下角标的应用图标表示分身应用。 主应用和分身应用共享同一个应用。例如，当主应用更新/升级时，主应用与分身应用都会同步更新，包括应用的图标（icon）和名称（label）、应用的新特性等。 主应用和分身应用，其对应的使能和相关配置都是独立的，数据也是彼此隔离。 主应用被卸载时，所有分身应用也会同步卸载。卸载分身应用时，不会影响主应用。 输入法应用配置分身无效，无法创建应用分身。 配置应用分身的方法。 在工程项目中对AppScope/app.json5配置文件配置 multiAppMode 字段。具体配置如下： {
""app"": {
// ...
""multiAppMode"": {
""multiAppModeType"": ""appClone"",
""maxCount"": 2
}
}
} 在工程项目中对AppScope/app.json5配置文件配置 multiAppMode 字段。具体配置如下： 创建分身应用。 首先将已配置好的工程编译打包安装到设备上。 然后打开设置>系统>应用分身，点击“创建分身”。 返回桌面，检查创建是否成功。 图中的三个应用的进程、运行、数据、通知等，都是彼此独立的。 首先将已配置好的工程编译打包安装到设备上。 然后打开设置>系统>应用分身，点击“创建分身”。 返回桌面，检查创建是否成功。 图中的三个应用的进程、运行、数据、通知等，都是彼此独立的。 图中的三个应用的进程、运行、数据、通知等，都是彼此独立的。",
25,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用多实例,3,创建应用多实例,0002017860242516336094e082e355b6,document,multiinstance,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/multiinstance,success,1,2026-08-10T17:55:17+08:00,创建应用多实例,2026-08-06 13:50:50,2026-08-03 11:34:29,,1828,495,8fc5096b90f59723ee6c4638b4162abbaeff2044aa652d8ba61015ca70cb93c2,3,1,0,0,0,"应用多实例允许一个应用同时运行多个进程，实现多个账号同时登录使用，且互不影响。主要应用场景包括社交账户多开和游戏大小号多开等，无需切换账号从而避免频繁登录的繁琐操作。 桌面上的多个应用实例都是独立的进程，各个进程的运行、通知等都是彼此独立的；各实例共享数据，可通过账号进行切换。 各实例共享 应用文件目录 下的文件数据。 可通过账号进行切换，单个实例可以切换不同的账号登录。 应用多实例的配置方法。 在工程项目中对App/app.json5配置文件配置 multiAppMode 字段。具体配置如下： {
""app"": {
// ...
""multiAppMode"": {
""multiAppModeType"": ""multiInstance"",
""maxCount"": 5
}
}
} 在工程项目中对App/app.json5配置文件配置 multiAppMode 字段。具体配置如下： 首次右击桌面应用图标启动一个应用进程，然后再次右击该应用图标，选择“打开”。此时桌面上会显示同一个应用的两个进程页面。",
26,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,3,配置应用图标和名称,0002017860242516336123e26a9c95fa,document,layered-image,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,success,1,2026-08-10T17:55:17+08:00,配置应用图标和名称,2026-08-06 13:50:50,2026-08-04 06:06:24,,16239,7338,ca1c27375eda6c2844c429afef920db4d73534a65a9b0ec7a4f8ba5d369426d4,6,10,0,3,4,"本页面提供应用图标和名称的配置指导。应用图标分为单层图标和分层图标。单层图标包含一个图片，分层图标包含前景图和背景图。图标规范详见 图标资源规范 ，图标和名称配置约束详见 图标和名称配置 。 用于在设备桌面上展示当前应用。例如：桌面或者最近任务列表中显示应用。 用于在应用界面内展示当前应用。例如：在设置应用中展示应用列表。 HAP中包含UIAbility 入口UIAbility：skills标签中entities中包含""entity.system.home""、并且actions中包含""ohos.want.action.home""。 在module.json5配置了多个入口UIAbility： 如果module.json5中mainElement配置的为入口UIAbility，则返回mainElement对应的入口UIAbility配置的icon和label。 如果module.json5中mainElement未配置或者配置的不为入口UIAbility，则返回module.json5中配置的第一个入口UIAbility对应的icon和label。 在module.json5配置文件中，出现以下任一情况时，系统将返回app.json5中的icon或label： mainElement配置的为入口UIAbility，但是入口UIAbility未设置icon或label。 mainElement未配置或者配置的不为入口UIAbility，且module.json5配置文件中第一个入口UIAbility未设置icon或label。 多HAP包的工程中，如果entry类型存在，以entry类型的HAP中module.json5配置文件为准。如果没有entry类型，此时用所有hap的moduleName以ASCII字典序排序，最终以排序为最后一个的feature包的module.json5配置文件为准。 入口UIAbility：skills标签中entities中包含""entity.system.home""、并且actions中包含""ohos.want.action.home""。 在module.json5配置了多个入口UIAbility： 如果module.json5中mainElement配置的为入口UIAbility，则返回mainElement对应的入口UIAbility配置的icon和label。 如果module.json5中mainElement未配置或者配置的不为入口UIAbility，则返回module.json5中配置的第一个入口UIAbility对应的icon和label。",
27,入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HAR转HSP指导,3,HAR转HSP指导,00020178602425163361326689a6d4bc,document,har-to-hsp,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/har-to-hsp,success,1,2026-08-10T17:55:17+08:00,HAR转HSP指导,2026-08-06 13:50:50,2026-08-03 11:34:29,,3582,1268,20d7ca566b58bd388c4e3bc6fba54e0818f0fbc29800bc35d549fcf5e93c0b3d,2,6,0,1,1,"目前HAR的使用存在打包多份，包膨胀的问题，导致整体应用包的体积很大，HSP可以很好地解决该问题，本文介绍如何通过配置项的变更将HAR工程转换为HSP工程。 部分组件和模块在HAP、HSP、HAR中集成使用时存在差异，例如 加载HAR中Worker线程文件相比HSP存在单独的使用约束 ，因此按照如下步骤完成HAR转HSP后，请关注对应组件和模块介绍并进行适配。 修改HAR模块下的module.json5文件，将type字段设置为shared，并新增deliveryWithInstall和pages字段。 {
""module"": {
// ...
""type"": ""shared"",
""deliveryWithInstall"": true,
""pages"": ""$profile:main_pages"",
// ...
}
} 修改HAR模块下的module.json5文件，将type字段设置为shared，并新增deliveryWithInstall和pages字段。 在resources\base下新增profile文件夹，在profile下新增一个main_pages.json文件，并配置如下内容。 {
""src"": [
""pages/PageIndex""
]
} 在resources\base下新增profile文件夹，在profile下新增一个main_pages.json文件，并配置如下内容。 在ets目录下新增pages目录，并在pages目录下新增PageIndex.ets文件，配置如下内容。 @Entry
@Component
struct PageIndex {
@State message: string = 'hello world';

build() {
Row() {
Column() {
Text(this.message)
.fontSize(50)
.fontWeight(FontWeight.Bold)
}
.width('100%')
}
.height('100%')
}
} 在ets目录下新增pages目录，并在pages目录下新增PageIndex.ets文件，配置如下内容。",
